millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,heading_deg,g_force
650547,2026-07-02T06:47:48Z,90.00,-41.35,-0.01,75.9,43.0,1,26.806784,-80.273674,8.10,0.09,12,12,0.61,0.00,0,,,,
655547,2026-07-02T06:47:53Z,89.92,-41.42,-0.00,75.9,43.0,1,26.806784,-80.273674,9.40,0.22,12,12,0.63,0.00,0,,,,
660547,2026-07-02T06:47:58Z,89.87,-41.49,-0.01,75.9,43.1,1,26.806784,-80.273674,10.40,0.13,12,5,0.67,0.00,0,,,,
665549,2026-07-02T06:48:03Z,89.81,-41.55,-0.03,75.8,43.2,1,26.806783,-80.273673,10.80,0.17,12,5,0.67,4.08,96,,,,
670550,2026-07-02T06:48:08Z,89.83,-41.51,-0.00,75.9,43.2,1,26.806781,-80.273671,10.20,0.37,12,5,0.70,4.13,96,,,,
675557,2026-07-02T06:48:13Z,89.78,-41.54,0.00,75.8,43.2,1,26.806779,-80.273668,8.80,0.26,12,12,0.76,4.12,96,,,,
680559,2026-07-02T06:48:18Z,89.77,-41.56,0.01,75.8,43.3,1,26.806778,-80.273668,8.10,0.22,12,5,0.65,0.00,0,,,,
685559,2026-07-02T06:48:23Z,89.67,-41.65,-0.02,75.8,43.3,1,26.806777,-80.273668,8.30,0.17,12,5,0.70,0.00,0,,,,
690568,2026-07-02T06:48:28Z,89.69,-41.64,-0.00,75.8,43.4,1,26.806777,-80.273669,8.40,0.31,12,7,0.70,0.00,0,,,,
695572,2026-07-02T06:48:33Z,89.66,-41.65,-0.00,75.7,43.4,1,26.806777,-80.273671,9.60,0.28,12,5,0.72,0.00,0,,,,
700579,2026-07-02T06:48:38Z,89.66,-41.67,0.01,75.7,43.4,1,26.806778,-80.273674,10.70,0.28,12,12,0.68,0.00,0,,,,
705579,2026-07-02T06:48:43Z,90.34,-40.74,0.23,75.6,43.5,1,26.806780,-80.273678,11.40,0.83,12,5,0.63,0.00,0,,,,
5305,2026-07-02T06:48:58Z,90.09,-41.20,0.00,75.8,43.8,1,26.806771,-80.273799,25.40,0.20,12,5,0.74,0.00,0,,,,
10307,2026-07-02T06:49:03Z,90.18,-41.15,-0.01,75.9,44.2,1,26.806778,-80.273773,20.90,0.70,12,4,0.60,0.00,0,,,,
15347,2026-07-02T06:49:08Z,90.01,-41.32,0.01,75.9,45.8,1,26.806784,-80.273748,15.60,0.19,12,4,0.65,0.00,0,,,,
20347,2026-07-02T06:49:13Z,90.04,-41.29,-0.00,76.0,46.3,1,26.806793,-80.273740,14.70,0.70,12,5,0.69,0.00,0,,,,
25351,2026-07-02T06:49:18Z,89.44,-41.88,-0.00,76.0,44.7,1,26.806798,-80.273734,12.70,0.04,12,11,0.67,0.00,0,,,,
30354,2026-07-02T06:49:23Z,89.46,-41.86,-0.00,76.1,43.8,1,26.806798,-80.273728,10.40,0.41,12,4,0.66,0.00,0,,,,
35354,2026-07-02T06:49:28Z,89.39,-41.97,-0.03,76.1,43.7,1,26.806797,-80.273725,9.20,0.28,12,4,0.70,0.00,0,,,,
40355,2026-07-02T06:49:33Z,89.46,-41.86,0.02,76.1,43.6,1,26.806798,-80.273723,8.10,0.39,12,4,0.70,0.00,0,,,,
45391,2026-07-02T06:49:38Z,89.50,-41.86,-0.00,76.2,43.5,1,26.806795,-80.273713,8.90,0.17,12,4,0.65,4.09,96,,,,
50391,2026-07-02T06:49:43Z,89.52,-41.78,0.01,76.2,43.4,1,26.806794,-80.273713,8.70,0.33,12,8,0.65,4.11,96,,,,
55414,2026-07-02T06:49:48Z,89.49,-41.86,0.01,76.2,43.4,1,26.806794,-80.273715,9.00,0.15,12,4,0.64,0.00,0,,,,
60414,2026-07-02T06:49:53Z,89.52,-41.81,-0.01,76.2,43.4,1,26.806793,-80.273718,9.60,0.24,12,4,0.64,0.00,0,,,,
65416,2026-07-02T06:49:58Z,89.49,-41.86,0.00,76.2,43.4,1,26.806793,-80.273718,9.80,0.17,12,4,0.63,0.00,0,,,,
70417,2026-07-02T06:50:03Z,89.48,-41.84,-0.01,76.2,43.4,1,26.806791,-80.273715,10.80,0.13,12,4,0.67,0.00,0,,,,
75417,2026-07-02T06:50:08Z,89.54,-41.80,0.00,76.2,43.4,1,26.806791,-80.273712,12.20,0.30,12,4,0.66,0.00,0,,,,
80424,2026-07-02T06:50:13Z,89.50,-41.84,-0.01,76.3,43.5,1,26.806790,-80.273711,13.20,0.24,12,4,0.69,0.00,0,,,,
85433,2026-07-02T06:50:18Z,89.50,-41.90,-0.12,76.2,43.6,1,26.806792,-80.273707,13.10,0.26,12,4,0.60,0.00,0,,,,
90434,2026-07-02T06:50:23Z,89.50,-41.89,0.00,76.2,43.5,1,26.806786,-80.273704,13.20,0.20,12,4,0.71,0.00,0,,,,
95434,2026-07-02T06:50:28Z,89.51,-41.85,-0.00,76.3,43.5,1,26.806785,-80.273696,12.90,0.22,12,11,0.60,0.00,0,,,,
100434,2026-07-02T06:50:33Z,89.49,-41.86,-0.00,76.3,43.5,1,26.806784,-80.273691,12.90,0.17,12,10,0.60,0.00,0,,,,
105434,2026-07-02T06:50:38Z,89.56,-41.75,0.02,76.3,43.5,1,26.806785,-80.273689,12.50,0.30,12,8,0.62,0.00,0,,,,
110435,2026-07-02T06:50:43Z,89.50,-41.81,-0.01,76.3,43.5,1,26.806785,-80.273688,12.60,0.20,12,10,0.66,0.00,0,,,,
115462,2026-07-02T06:50:48Z,89.51,-41.83,0.01,76.3,43.6,1,26.806787,-80.273689,12.20,0.17,12,10,0.62,0.00,0,,,,
120463,2026-07-02T06:50:53Z,89.51,-41.84,0.01,76.2,43.6,1,26.806787,-80.273686,12.10,0.11,12,10,0.62,0.00,0,,,,
125464,2026-07-02T06:50:58Z,89.53,-41.79,-0.00,76.2,43.6,1,26.806786,-80.273684,12.40,0.06,12,12,0.63,0.00,0,,,,
130476,2026-07-02T06:51:03Z,89.59,-41.72,0.00,76.3,43.6,1,26.806787,-80.273684,11.80,0.13,12,5,0.65,0.00,0,,,,
135476,2026-07-02T06:51:08Z,89.61,-41.70,0.00,76.3,43.6,1,26.806789,-80.273686,11.80,0.37,12,5,0.69,0.00,0,,,,
140476,2026-07-02T06:51:13Z,89.66,-41.66,0.00,76.2,43.6,1,26.806790,-80.273689,12.30,0.11,12,5,0.65,0.00,0,,,,
145476,2026-07-02T06:51:18Z,89.69,-41.64,0.00,76.3,43.6,1,26.806792,-80.273693,12.50,0.20,12,5,0.67,0.00,0,,,,
150476,2026-07-02T06:51:23Z,89.72,-41.60,0.01,76.2,43.7,1,26.806794,-80.273699,12.30,0.11,12,11,0.67,0.00,0,,,,
155478,2026-07-02T06:51:28Z,89.75,-41.55,0.01,76.3,43.7,1,26.806796,-80.273703,12.00,0.06,12,12,0.67,0.00,0,,,,
160487,2026-07-02T06:51:33Z,89.76,-41.54,0.01,76.3,43.8,1,26.806796,-80.273706,11.70,0.26,12,8,0.64,0.00,0,,,,
165487,2026-07-02T06:51:38Z,89.80,-41.56,-0.01,76.3,43.8,1,26.806797,-80.273706,11.70,0.06,12,8,0.64,0.00,0,,,,
170534,2026-07-02T06:51:43Z,89.79,-41.53,0.02,76.2,43.8,1,26.806797,-80.273705,11.90,0.35,12,4,0.62,0.00,96,,,,
175534,2026-07-02T06:51:48Z,89.85,-41.51,0.02,76.2,43.8,1,26.806797,-80.273703,12.00,0.11,12,4,0.64,0.00,0,,,,
180536,2026-07-02T06:51:53Z,89.84,-41.46,0.00,76.2,43.8,1,26.806797,-80.273702,11.70,0.07,12,4,0.64,0.00,0,,,,
185538,2026-07-02T06:51:58Z,89.85,-41.49,-0.01,76.2,43.9,1,26.806797,-80.273703,11.50,0.24,12,4,0.66,0.00,0,,,,
190538,2026-07-02T06:52:03Z,89.86,-41.45,-0.00,76.2,43.9,1,26.806799,-80.273703,11.20,0.11,12,4,0.69,0.00,0,,,,
195538,2026-07-02T06:52:08Z,89.89,-41.47,-0.00,76.2,43.9,1,26.806800,-80.273705,12.40,0.31,12,5,0.76,0.00,0,,,,
200538,2026-07-02T06:52:13Z,89.86,-41.42,0.01,76.2,44.1,1,26.806800,-80.273707,13.00,0.28,12,5,0.69,0.00,0,,,,
205538,2026-07-02T06:52:18Z,89.92,-41.38,0.01,76.2,44.0,1,26.806801,-80.273708,12.60,0.15,12,5,0.66,0.00,0,,,,
210538,2026-07-02T06:52:23Z,89.94,-41.41,-0.00,76.2,43.9,1,26.806801,-80.273707,13.10,0.13,12,5,0.70,0.00,0,,,,
215540,2026-07-02T06:52:28Z,89.93,-41.40,0.00,76.3,44.0,1,26.806799,-80.273706,14.10,0.20,12,6,0.80,0.00,0,,,,
220540,2026-07-02T06:52:33Z,90.64,-41.38,-0.13,76.3,44.1,1,26.806803,-80.273707,13.60,4.11,12,5,0.71,0.00,0,,,,
225540,2026-07-02T06:52:38Z,90.72,-40.49,0.11,76.2,44.1,1,26.806802,-80.273710,14.20,0.56,12,5,0.62,0.00,0,,,,
230540,2026-07-02T06:52:43Z,90.39,-41.24,-0.13,76.3,45.3,1,26.806800,-80.273711,13.70,5.19,12,5,0.60,0.00,0,,,,
235540,2026-07-02T06:52:48Z,90.09,-41.27,-0.12,76.3,44.4,1,26.806800,-80.273708,16.10,0.11,12,11,0.60,0.00,0,,,,
240541,2026-07-02T06:52:53Z,90.05,-41.30,0.00,76.3,44.1,1,26.806806,-80.273705,15.20,0.20,12,5,0.70,0.00,0,,,,
245542,2026-07-02T06:52:58Z,90.07,-41.25,0.00,76.3,44.1,1,26.806804,-80.273702,14.80,0.39,12,11,0.72,4.11,95,,,,
250542,2026-07-02T06:53:03Z,90.07,-41.26,0.00,76.3,44.0,1,26.806803,-80.273699,14.00,0.20,12,5,0.67,0.00,0,,,,
255542,2026-07-02T06:53:08Z,90.10,-41.24,-0.01,76.4,44.1,1,26.806805,-80.273702,12.60,0.39,12,5,0.67,0.00,0,,,,
260544,2026-07-02T06:53:13Z,90.11,-41.21,0.01,76.4,44.0,1,26.806808,-80.273707,11.60,0.11,12,9,0.67,0.00,0,,,,
265544,2026-07-02T06:53:18Z,90.07,-41.25,0.00,76.4,44.1,1,26.806811,-80.273711,10.90,0.06,12,10,0.68,0.00,0,,,,
270544,2026-07-02T06:53:23Z,90.09,-41.27,0.00,76.4,44.1,1,26.806813,-80.273715,10.40,0.07,12,10,0.79,0.00,0,,,,
275544,2026-07-02T06:53:28Z,90.09,-41.27,0.01,76.4,44.0,1,26.806816,-80.273720,9.60,0.20,12,10,0.75,0.00,0,,,,
280544,2026-07-02T06:53:33Z,90.03,-41.28,-0.01,76.5,44.0,1,26.806817,-80.273723,9.40,0.31,12,9,0.79,0.00,0,,,,
285544,2026-07-02T06:53:38Z,90.06,-41.30,-0.00,76.4,44.1,1,26.806815,-80.273723,9.40,0.19,12,10,0.71,0.00,0,,,,
290544,2026-07-02T06:53:43Z,90.09,-41.24,-0.00,76.4,44.1,1,26.806816,-80.273728,8.50,0.20,12,10,0.70,0.00,0,,,,
295544,2026-07-02T06:53:48Z,90.05,-41.28,-0.00,76.4,44.1,1,26.806817,-80.273735,8.00,0.39,12,10,0.73,0.00,0,,,,
300544,2026-07-02T06:53:53Z,90.02,-41.32,0.01,76.4,44.1,1,26.806816,-80.273741,7.60,0.13,12,10,0.69,0.00,0,,,,
305544,2026-07-02T06:53:58Z,89.96,-41.42,-0.00,76.4,44.1,1,26.806815,-80.273740,7.40,0.17,12,10,0.70,0.00,0,,,,
310544,2026-07-02T06:54:03Z,89.95,-41.40,0.00,76.4,44.2,1,26.806813,-80.273742,7.00,0.46,12,3,0.72,0.00,0,,,,
315544,2026-07-02T06:54:08Z,89.92,-41.40,-0.00,76.4,44.1,1,26.806811,-80.273746,6.60,0.43,12,10,0.69,0.00,0,,,,
320544,2026-07-02T06:54:13Z,89.88,-41.44,-0.00,76.4,44.2,1,26.806808,-80.273742,6.30,0.09,12,10,0.69,0.00,0,,,,
325544,2026-07-02T06:54:18Z,89.90,-41.42,0.00,76.4,44.2,1,26.806807,-80.273742,6.50,0.17,12,3,0.67,0.00,0,,,,
330546,2026-07-02T06:54:23Z,89.87,-41.48,-0.00,76.4,44.3,1,26.806806,-80.273740,6.30,0.31,12,3,0.81,0.00,0,,,,
335546,2026-07-02T06:54:28Z,89.87,-41.44,-0.00,76.4,44.2,1,26.806807,-80.273735,6.40,0.48,12,3,0.73,0.00,0,,,,
340546,2026-07-02T06:54:33Z,89.81,-41.51,-0.01,76.4,44.3,1,26.806808,-80.273733,6.50,0.11,12,3,0.72,0.00,0,,,,
345546,2026-07-02T06:54:38Z,89.80,-41.58,-0.01,76.4,44.2,1,26.806811,-80.273731,7.30,0.07,12,3,0.69,0.00,0,,,,
350546,2026-07-02T06:54:43Z,89.76,-41.58,-0.01,76.4,44.3,1,26.806812,-80.273727,7.90,0.19,12,3,0.76,0.00,0,,,,
355546,2026-07-02T06:54:48Z,89.76,-41.60,0.00,76.4,44.3,1,26.806811,-80.273721,8.10,0.43,12,11,0.76,0.00,0,,,,
360546,2026-07-02T06:54:53Z,89.73,-41.62,-0.00,76.4,44.3,1,26.806809,-80.273715,7.70,0.04,12,3,0.76,0.00,0,,,,
365546,2026-07-02T06:54:58Z,89.74,-41.61,-0.00,76.3,44.3,1,26.806807,-80.273710,7.50,0.30,12,3,0.85,0.00,0,,,,
370546,2026-07-02T06:55:03Z,89.68,-41.64,0.00,76.4,44.3,1,26.806805,-80.273706,7.60,0.28,12,12,0.78,0.00,0,,,,
375546,2026-07-02T06:55:08Z,89.65,-41.63,-0.01,76.3,44.3,1,26.806800,-80.273701,7.20,0.20,12,12,0.86,0.00,0,,,,
380546,2026-07-02T06:55:13Z,89.67,-41.67,0.01,76.3,44.4,1,26.806795,-80.273696,7.20,0.19,12,12,0.86,0.00,0,,,,
385546,2026-07-02T06:55:18Z,89.64,-41.68,-0.01,76.4,44.4,1,26.806793,-80.273690,7.70,0.15,12,3,1.06,0.00,0,,,,
390546,2026-07-02T06:55:23Z,89.62,-41.71,-0.01,76.4,44.5,1,26.806792,-80.273689,8.90,0.48,12,12,0.87,0.00,0,,,,
395546,2026-07-02T06:55:28Z,89.56,-41.75,0.00,76.4,44.5,1,26.806792,-80.273689,9.60,0.22,12,3,0.80,0.00,0,,,,
400546,2026-07-02T06:55:33Z,89.58,-41.72,0.02,76.4,44.5,1,26.806791,-80.273688,10.40,0.09,12,11,0.85,0.00,0,,,,
405548,2026-07-02T06:55:38Z,89.59,-41.74,-0.01,76.3,44.6,1,26.806791,-80.273689,11.00,0.43,12,11,0.80,0.00,0,,,,
410548,2026-07-02T06:55:43Z,89.55,-41.81,0.00,76.3,44.5,1,26.806790,-80.273691,11.10,0.44,12,3,0.81,0.00,0,,,,
415550,2026-07-02T06:55:48Z,89.54,-41.80,-0.00,76.3,44.6,1,26.806790,-80.273693,11.00,0.00,12,3,0.78,0.00,0,,,,
420551,2026-07-02T06:55:53Z,89.48,-41.84,-0.01,76.3,44.6,1,26.806790,-80.273697,10.50,0.15,12,3,0.82,0.00,0,,,,
425551,2026-07-02T06:55:58Z,89.47,-41.87,0.00,76.4,44.6,1,26.806790,-80.273701,9.60,0.17,12,3,0.84,0.00,0,,,,
430552,2026-07-02T06:56:03Z,89.42,-41.93,-0.01,76.3,44.6,1,26.806791,-80.273707,8.70,0.11,12,8,0.85,0.00,0,,,,
435554,2026-07-02T06:56:08Z,89.40,-41.91,-0.01,76.3,44.7,1,26.806796,-80.273709,8.50,0.09,12,11,0.71,0.00,0,,,,
440554,2026-07-02T06:56:13Z,89.39,-41.95,-0.00,76.3,44.7,1,26.806798,-80.273714,8.40,0.26,12,11,0.74,0.00,0,,,,
445554,2026-07-02T06:56:18Z,89.39,-41.96,0.01,76.3,44.7,1,26.806800,-80.273712,8.90,0.17,12,3,0.69,0.00,0,,,,
450554,2026-07-02T06:56:23Z,89.30,-42.06,-0.02,76.3,44.7,1,26.806801,-80.273711,9.90,0.15,12,3,0.70,0.00,0,,,,
455554,2026-07-02T06:56:28Z,89.29,-42.06,-0.02,76.3,44.8,1,26.806804,-80.273713,10.70,0.28,12,8,0.68,0.00,0,,,,
460554,2026-07-02T06:56:33Z,89.33,-42.00,-0.00,76.3,44.7,1,26.806806,-80.273716,10.70,0.22,12,8,0.69,0.00,0,,,,
465554,2026-07-02T06:56:38Z,89.26,-42.07,-0.00,76.3,44.7,1,26.806807,-80.273715,11.10,0.30,12,3,0.67,0.00,0,,,,
470554,2026-07-02T06:56:43Z,89.26,-42.08,-0.01,76.3,44.8,1,26.806810,-80.273717,11.10,0.09,12,3,0.69,0.00,0,,,,
475555,2026-07-02T06:56:48Z,89.22,-42.12,-0.01,76.3,44.8,1,26.806813,-80.273720,11.40,0.19,12,8,0.74,0.00,0,,,,
480555,2026-07-02T06:56:53Z,89.13,-42.23,-0.01,76.4,44.8,1,26.806816,-80.273724,12.00,0.46,12,3,0.69,0.00,0,,,,
485555,2026-07-02T06:56:58Z,89.17,-42.18,-0.00,76.4,44.8,1,26.806818,-80.273725,12.50,0.22,12,8,0.72,0.00,0,,,,
490555,2026-07-02T06:57:03Z,89.14,-42.17,0.00,76.4,44.8,1,26.806820,-80.273729,12.50,0.19,12,3,0.67,0.00,0,,,,
495555,2026-07-02T06:57:08Z,89.09,-42.24,-0.01,76.4,44.8,1,26.806819,-80.273730,12.00,0.20,12,8,0.77,0.00,0,,,,
500555,2026-07-02T06:57:13Z,89.04,-42.30,-0.00,76.4,44.8,1,26.806819,-80.273732,11.30,0.17,12,3,0.69,0.00,0,,,,
505555,2026-07-02T06:57:18Z,89.01,-42.33,0.00,76.4,44.8,1,26.806818,-80.273731,10.90,0.09,12,3,0.71,0.00,0,,,,
510555,2026-07-02T06:57:23Z,88.96,-42.34,0.00,76.4,44.8,1,26.806817,-80.273725,10.70,0.43,12,5,0.78,0.00,0,,,,
515555,2026-07-02T06:57:28Z,88.92,-42.44,-0.01,76.4,44.8,1,26.806817,-80.273723,10.20,0.43,12,5,0.77,0.00,0,,,,
520555,2026-07-02T06:57:33Z,88.91,-42.40,0.01,76.4,44.8,1,26.806817,-80.273719,9.90,0.31,12,6,0.83,0.00,0,,,,
525555,2026-07-02T06:57:38Z,88.90,-42.42,0.01,76.4,44.9,1,26.806821,-80.273718,10.60,0.22,12,7,0.83,0.00,0,,,,
530555,2026-07-02T06:57:43Z,88.82,-42.53,-0.00,76.4,44.9,1,26.806827,-80.273720,11.30,0.35,12,4,0.81,0.00,0,,,,
535555,2026-07-02T06:57:48Z,88.78,-42.55,-0.00,76.4,44.9,1,26.806832,-80.273724,11.70,0.24,12,7,0.81,0.00,0,,,,
540555,2026-07-02T06:57:53Z,88.77,-42.57,0.01,76.5,44.9,1,26.806836,-80.273725,12.10,0.35,12,4,0.81,0.00,0,,,,
545555,2026-07-02T06:57:58Z,88.69,-42.64,-0.00,76.5,44.9,1,26.806839,-80.273726,12.70,0.13,12,4,0.74,0.00,0,,,,
550555,2026-07-02T06:58:03Z,88.63,-42.74,-0.00,76.5,44.9,1,26.806840,-80.273724,12.70,0.28,12,3,0.78,0.00,0,,,,
555557,2026-07-02T06:58:08Z,88.60,-42.72,0.00,76.4,44.9,1,26.806837,-80.273719,12.50,0.31,12,8,0.79,0.00,0,,,,
560557,2026-07-02T06:58:13Z,88.52,-42.80,-0.00,76.5,44.9,1,26.806834,-80.273714,12.40,0.07,12,3,0.69,0.00,0,,,,
565557,2026-07-02T06:58:18Z,88.53,-42.81,0.00,76.5,45.0,1,26.806834,-80.273713,12.90,0.07,12,8,0.73,0.00,0,,,,
570557,2026-07-02T06:58:23Z,88.45,-42.88,-0.01,76.4,44.9,1,26.806837,-80.273713,13.70,0.11,12,8,0.76,0.00,0,,,,
575557,2026-07-02T06:58:28Z,88.47,-42.82,-0.00,76.4,45.0,1,26.806838,-80.273713,14.50,0.30,12,8,0.76,0.00,0,,,,
580561,2026-07-02T06:58:33Z,88.49,-42.86,0.00,76.4,45.0,1,26.806836,-80.273711,14.30,0.11,12,3,0.80,0.00,0,,,,
585561,2026-07-02T06:58:38Z,88.43,-42.91,-0.01,76.4,45.0,1,26.806834,-80.273711,14.00,0.30,12,8,0.82,0.00,0,,,,
590562,2026-07-02T06:58:43Z,88.44,-42.90,0.00,76.4,45.0,1,26.806834,-80.273712,13.50,0.17,12,8,0.82,0.00,0,,,,
595562,2026-07-02T06:58:48Z,88.41,-42.89,0.00,76.5,45.0,1,26.806832,-80.273712,12.80,0.04,12,3,0.75,0.00,0,,,,
600562,2026-07-02T06:58:53Z,88.41,-42.92,-0.00,76.4,45.0,1,26.806826,-80.273708,11.10,0.13,12,8,0.67,0.00,0,,,,
605562,2026-07-02T06:58:58Z,88.40,-42.93,0.00,76.4,45.0,1,26.806820,-80.273705,10.10,0.09,12,8,0.71,0.00,0,,,,
610562,2026-07-02T06:59:03Z,88.34,-43.00,-0.01,76.4,45.1,1,26.806816,-80.273702,9.70,0.26,12,3,0.74,0.00,0,,,,
615563,2026-07-02T06:59:08Z,88.38,-42.93,0.01,76.4,45.1,1,26.806813,-80.273701,8.90,0.30,12,8,0.67,0.00,0,,,,
620563,2026-07-02T06:59:13Z,88.38,-42.93,0.01,76.4,45.2,1,26.806813,-80.273699,8.50,0.33,12,8,0.76,0.00,0,,,,
625563,2026-07-02T06:59:18Z,88.34,-42.95,0.01,76.4,45.1,1,26.806815,-80.273698,8.10,0.22,12,8,0.91,0.00,0,,,,
630563,2026-07-02T06:59:23Z,88.41,-42.91,0.01,76.3,45.2,1,26.806814,-80.273700,7.90,0.02,12,4,0.78,0.00,0,,,,
635563,2026-07-02T06:59:28Z,88.36,-42.93,-0.01,76.4,45.2,1,26.806813,-80.273700,8.20,0.15,12,12,0.65,0.00,0,,,,
640568,2026-07-02T06:59:33Z,88.40,-42.94,-0.01,76.4,45.1,1,26.806812,-80.273699,8.30,0.13,12,4,0.60,0.00,0,,,,
645568,2026-07-02T06:59:38Z,88.39,-42.90,-0.00,76.4,45.2,1,26.806808,-80.273696,8.10,0.13,12,4,0.58,0.00,0,,,,
650568,2026-07-02T06:59:43Z,88.45,-42.86,0.00,76.4,45.3,1,26.806803,-80.273695,7.90,0.15,12,8,0.64,0.00,0,,,,
655568,2026-07-02T06:59:48Z,88.47,-42.85,0.00,76.4,45.3,1,26.806800,-80.273695,7.50,0.09,12,8,0.65,0.00,0,,,,
660568,2026-07-02T06:59:53Z,88.52,-42.82,0.00,76.4,45.3,1,26.806799,-80.273697,7.20,0.17,12,4,0.62,0.00,0,,,,
665568,2026-07-02T06:59:58Z,88.53,-42.78,0.01,76.4,45.3,1,26.806800,-80.273700,7.30,0.17,12,8,0.62,0.00,0,,,,
670572,2026-07-02T07:00:03Z,88.57,-42.75,0.00,76.4,45.3,1,26.806801,-80.273702,7.50,0.11,12,4,0.60,0.00,0,,,,
675572,2026-07-02T07:00:08Z,88.58,-42.70,-0.01,76.4,45.3,1,26.806800,-80.273703,8.00,0.04,12,8,0.64,0.00,0,,,,
680574,2026-07-02T07:00:13Z,88.62,-42.68,-0.00,76.4,45.3,1,26.806798,-80.273703,8.50,0.24,12,8,0.64,0.00,0,,,,
685576,2026-07-02T07:00:18Z,88.65,-42.71,-0.00,76.5,45.3,1,26.806794,-80.273701,8.20,0.09,12,4,0.60,0.00,0,,,,
690576,2026-07-02T07:00:23Z,88.66,-42.68,0.01,76.4,45.3,1,26.806793,-80.273703,7.60,0.09,12,4,0.66,0.00,0,,,,
695578,2026-07-02T07:00:28Z,88.64,-42.65,0.01,76.5,45.3,1,26.806792,-80.273699,7.30,0.35,12,4,0.65,0.00,0,,,,
700578,2026-07-02T07:00:33Z,88.68,-42.68,-0.00,76.5,45.3,1,26.806793,-80.273694,7.50,0.11,12,4,0.71,0.00,0,,,,
705580,2026-07-02T07:00:38Z,88.68,-42.64,0.01,76.5,45.3,1,26.806795,-80.273691,7.70,0.11,12,4,0.72,0.00,0,,,,
710580,2026-07-02T07:00:43Z,88.70,-42.66,-0.01,76.5,45.3,1,26.806798,-80.273690,7.30,0.19,12,4,0.62,0.00,0,,,,
715580,2026-07-02T07:00:48Z,88.72,-42.58,0.00,76.5,45.3,1,26.806797,-80.273682,8.30,0.48,12,4,0.70,0.00,0,,,,
720580,2026-07-02T07:00:53Z,88.76,-42.55,0.00,76.6,45.3,1,26.806797,-80.273679,10.50,0.24,12,5,0.72,0.00,0,,,,
725580,2026-07-02T07:00:58Z,88.69,-42.61,0.01,76.5,45.3,1,26.806795,-80.273683,11.10,0.15,12,7,0.70,0.00,0,,,,
730580,2026-07-02T07:01:03Z,88.73,-42.59,-0.00,76.5,45.3,1,26.806791,-80.273685,11.40,0.43,12,4,0.77,0.00,0,,,,
735580,2026-07-02T07:01:08Z,88.79,-42.55,0.00,76.5,45.4,1,26.806791,-80.273683,12.00,0.35,12,4,0.71,0.00,0,,,,
740582,2026-07-02T07:01:13Z,88.77,-42.56,0.01,76.5,45.4,1,26.806794,-80.273684,13.50,0.07,12,4,0.79,0.00,0,,,,
745582,2026-07-02T07:01:18Z,88.79,-42.54,0.01,76.5,45.4,1,26.806799,-80.273688,14.70,0.39,12,4,0.69,0.00,0,,,,
750586,2026-07-02T07:01:23Z,88.79,-42.53,0.00,76.5,45.4,1,26.806801,-80.273695,15.80,0.06,12,8,0.65,0.00,0,,,,
755590,2026-07-02T07:01:28Z,88.82,-42.49,0.01,76.6,45.4,1,26.806798,-80.273701,16.20,0.11,12,4,0.65,0.00,0,,,,
760601,2026-07-02T07:01:33Z,88.81,-42.50,0.01,76.5,45.4,1,26.806794,-80.273704,17.20,0.26,12,4,0.68,0.00,0,,,,
765601,2026-07-02T07:01:38Z,88.82,-42.53,0.00,76.6,45.4,1,26.806791,-80.273705,18.00,0.26,12,5,0.65,0.00,0,,,,
770601,2026-07-02T07:01:43Z,88.82,-42.50,0.01,76.6,45.4,1,26.806789,-80.273707,18.30,0.17,12,5,0.71,0.00,0,,,,
775601,2026-07-02T07:01:48Z,88.84,-42.50,0.01,76.6,45.4,1,26.806784,-80.273707,18.10,0.24,12,5,0.80,0.00,0,,,,
780602,2026-07-02T07:01:53Z,88.81,-42.53,0.01,76.5,45.4,1,26.806781,-80.273708,18.10,0.22,12,5,0.80,0.00,0,,,,
785603,2026-07-02T07:01:58Z,88.81,-42.54,0.01,76.6,45.5,1,26.806783,-80.273708,19.00,0.09,12,5,0.82,0.00,0,,,,
790603,2026-07-02T07:02:03Z,88.80,-42.53,0.00,76.5,45.5,1,26.806786,-80.273707,19.20,0.19,12,4,0.85,0.00,0,,,,
795603,2026-07-02T07:02:08Z,88.79,-42.56,-0.01,76.5,45.4,1,26.806793,-80.273711,19.50,0.24,12,4,0.81,0.00,0,,,,
800603,2026-07-02T07:02:13Z,88.77,-42.56,0.01,76.6,45.5,1,26.806796,-80.273709,19.40,0.24,12,4,0.76,0.00,0,,,,
805603,2026-07-02T07:02:18Z,88.77,-42.61,0.00,76.6,45.5,1,26.806795,-80.273708,19.50,0.09,12,4,0.76,0.00,0,,,,
810603,2026-07-02T07:02:23Z,88.78,-42.55,-0.00,76.6,45.4,1,26.806797,-80.273706,19.50,0.09,12,11,0.78,0.00,0,,,,
815603,2026-07-02T07:02:28Z,88.76,-42.52,0.01,76.6,45.5,1,26.806800,-80.273711,19.30,0.24,12,4,0.73,0.00,0,,,,
820603,2026-07-02T07:02:33Z,88.77,-42.59,0.00,76.6,45.5,1,26.806804,-80.273715,19.60,0.24,12,4,0.73,0.00,0,,,,
